Total Rain
34.7
35.1
35.1
35.1
35.1
35.2
35.2
35.2
35.2
35.2
35.2
35.2
35.2
35.2
35.2
35.2
35.2
35.2
35.2
35.2
35.2
35.2
35.2
35.2
35.2
35.2
35.2
35.2
35.2
37.8
40.4
41.1
41.1
41.3
46.5
52.1
52.1
52.1
52.3
61.5
62.3
66.7
67.4
67.4
67.4
67.4
67.4
67.4
67.4
67.4
67.4
67.4
67.4
67.4
67.4
67.4
67.4
67.4
67.4
67.4
67.4
67.4
67.7
67.7
67.7
69.0
69.0
70.6
74.9
76.7
76.7
76.7
77.8
88.5
98.0
106.0
109.5
109.9
110.2
110.3
110.3
110.3
110.3
110.3
110.3
110.3
110.3
110.3
110.3
110.3
110.3
110.3
110.3
110.3
110.3
110.3
110.3
110.3
110.3
110.3
110.3
110.3
110.3
110.3
110.3
110.3
110.3
110.3
110.3
110.3
110.9
111.8
112.2
112.3
112.6
112.6
112.6
112.6
112.6
112.6
112.6
112.6
112.6
112.6
112.6
112.6
112.6
112.6
112.6
112.6
112.6
112.6
112.6
112.6
114.7
114.7
114.7
114.7
114.7
114.7
114.7
114.7
114.7
114.7
114.7
114.7
114.7
114.7
114.7
114.7
114.7
114.7
114.7
114.7
114.7
114.7
114.7
114.7
114.7
114.7
114.7
114.7
114.7
114.7
114.7
114.7
114.7
114.7
114.7
114.7
114.7
114.7
114.7
114.7
114.7
114.7
114.7
114.7
114.7
114.7
114.7
114.7
114.7
114.7
114.7
114.7
114.7
114.7
114.7
123.1
124.3
125.1
125.1
125.1
125.1
125.1
125.1
125.1
125.1
125.1
125.1
125.1
125.1
125.1
125.1
125.1
125.1
125.1
125.1
125.1
125.1
125.1
125.1
125.1
207.7
125.1
125.1
207.7
125.1
207.7
125.6
208.2
128.9
212.1
212.1
212.1
129.0
129.0
212.1
212.1
129.0
129.0
212.1
212.1
129.0
129.0
212.1
212.1
129.0
212.2
212.3
129.1
129.1
212.3
212.3
129.1
129.1
212.3
129.1
212.3
129.1
212.3
212.3
129.1
129.1
212.3
212.3
212.3
129.1
129.1
212.3
129.1
212.3
129.1
212.3
129.1
212.3
212.3
129.1
212.3
129.1
212.3
129.1
212.3
129.1
212.3
129.1
212.3
129.1
212.3
212.3
129.1
212.3
129.1
212.3
129.1
212.3
129.1
212.3
212.3
129.1
129.1
212.3
212.3
129.1
129.1
212.3
129.1
212.3
212.3
129.1
129.1
212.3
129.1
212.3
212.3
129.1
212.3
129.1
129.1
212.3
129.1
212.3
212.3
129.1
129.1
212.3
212.3
129.1
129.1
212.3
212.3
129.1
129.1
212.3
129.1
212.3
212.3
129.1
212.3
129.1
212.3
212.3
129.1
212.3
129.1
129.1
212.3
212.3
129.1
130.0
214.6
222.0
136.8
230.0
140.0
145.8
235.9
235.9
145.9
235.9
145.9
235.9
145.9
145.9
235.9
235.9
145.9
145.9
235.9
235.9
145.9
236.0
145.9
145.9
236.0
236.0
145.9
236.0
145.9
145.9
236.1
236.1
145.9
236.1
145.9
236.1
145.9
236.1
145.9
236.1
145.9
145.9
236.1
236.1
145.9
145.9
236.1
145.9
236.1
145.9
236.1
236.1
145.9
236.1
145.9
145.9
236.1
236.1
145.9
145.9
236.1
236.1
145.9
236.1
145.9
145.9
236.1
236.1
145.9
240.5
145.9
146.2
245.3
149.4
251.9
150.3
261.7
267.6
153.7
274.6
154.8
155.9
276.5
277.4
156.1
279.5
156.2
156.2
279.9
156.3
280.5
156.3
280.8
280.8
156.3
156.3
280.8
156.3
280.8
280.8
156.3
280.8
156.3
156.3
280.8
280.8
156.3
156.3
280.8
280.8
156.3
280.8
156.3
280.8
156.3
156.3
280.8
156.3
280.8
156.3
280.8
280.8
156.3
156.3
280.8
156.3
280.8
156.3
280.8
156.3
280.8
156.3
280.8
156.3
280.8
156.3
280.8
156.3
280.8
280.8
156.3
156.3
280.8
156.3
280.8
280.8
156.3
156.3
280.8
156.3
280.8
280.8
156.3
280.8
156.3
280.8
156.3
280.8
156.3
280.8
156.3
280.8
280.8
280.8
156.3
280.8
156.3
280.9
156.3
281.0
281.0
156.3
281.1
156.5
156.6
281.1
281.1
156.6
156.6
281.1
281.1
156.6
281.1
156.6
281.1
156.6
156.6
281.1
281.1
156.6
156.6
281.7
156.6
283.0
283.5
157.0
283.5
157.0
283.5
283.5
157.0
157.0
283.5
283.7
157.0
283.7
157.0
283.7
157.0
283.7
157.0
283.7
157.2
283.7
157.2
283.7
283.7
157.2
157.2
283.7
157.2
283.7
157.2
283.7
157.2
283.7
157.2
283.7
158.8
283.7
283.7
161.9
283.7
161.9
283.7
283.7
161.9
283.7
283.7
161.9
283.7
161.9
161.9
283.7
161.9
283.7
283.7
161.9
161.9
283.7
161.9
283.7
283.7
283.7
161.9
283.7
283.7
161.9
161.9
283.7
283.7
161.9
283.7
161.9
283.7
161.9
283.7
161.9
161.9
283.7
283.7
161.9
283.7
161.9
161.9
283.7
161.9
283.7
283.7
161.9
283.7
161.9
283.7
161.9
283.7
161.9
283.7
161.9
161.9
283.7
283.7
161.9
283.7
161.9
161.9
283.7
283.7
161.9
161.9
283.7
283.7
161.9
283.7
161.9
283.7
283.7
161.9
161.9
283.7
161.9
283.7
283.7
161.9
161.9
283.7
283.7
161.9
283.7
283.7
161.9
283.7
161.9
283.7
161.9
283.7
161.9
283.7
161.9
283.7
161.9
283.7
161.9
283.7
161.9
283.7
283.7
161.9
161.9
283.7
161.9
283.7
161.9
283.7
161.9
283.7
283.7
161.9
161.9
283.7
161.9
283.7
283.7
161.9
283.7
161.9
283.7
161.9
161.9
283.7
283.7
161.9
283.7
161.9
283.7
161.9
283.7
161.9
283.7
161.9
283.7
161.9
161.9
283.7
161.9
283.7
161.9
283.7
161.9
283.7
283.7
161.9
283.7
161.9
283.7
161.9
161.9
283.7
161.9
283.7
161.9
283.7
283.7
161.9
283.7
161.9
283.7
161.9
283.7
161.9
283.7
161.9
283.7
161.9
283.7
283.7
161.9
283.7
161.9
283.7
161.9
161.9
283.7
283.7
161.9
283.7
161.9
283.7
283.7
283.7
161.9
283.7
161.9
283.7
161.9
161.9
283.7
283.7
161.9
283.7
161.9
161.9
283.7
161.9
283.7
283.7
161.9
161.9
283.7
161.9
283.7
283.7
161.9
161.9
283.7
161.9
283.7
283.7
161.9
161.9
283.7
283.7
161.9
283.7
283.7
283.7
283.7
161.9
161.9
283.7
283.7
161.9
161.9
283.7
161.9
283.7
161.9
283.7
283.7
161.9
283.7
161.9
161.9
283.7
283.7
161.9
161.9
283.7
161.9
283.7
283.7
161.9
283.7
161.9
161.9
283.7
283.7
161.9
283.7
161.9
162.3
283.7
166.3
304.3
166.3
304.4
166.3
304.4
166.3
304.4
166.3
304.4
304.4
310.1
174.1
312.7
174.5
315.8
177.5
317.2
181.1
181.1
317.6
181.2
318.1
319.0
181.3
322.5
182.8
328.2
183.0
329.2
184.0
330.0
330.0
184.5
330.0
330.0
184.5
184.5
330.0
330.0
184.5
184.5
330.0
330.0
330.0
184.5
330.0
184.5
330.0
184.5
330.0
330.0
184.5
330.0
184.5
330.0
184.5
330.0
184.5
330.0
184.5
184.5
330.0
184.5
330.0
184.5
330.0
184.5
330.0
184.5
330.0
184.5
330.0
330.0
184.5
330.0
184.5
330.0
184.5
330.0
330.0
184.5
330.0
184.5
330.0
330.0
184.5
330.0
184.5
184.5
330.0
330.0
184.5
330.0
330.0
330.2
184.6
184.6
330.2
184.6
330.2
184.6
330.2
184.6
330.2
184.6
330.5
330.5
184.6
330.5
184.6
184.7
330.5
184.7
330.6
330.6
184.7
330.6
184.7
330.6
184.7
184.7
330.6
330.6
184.7
330.6
184.7
330.6
330.6
184.7
330.6
184.7
184.7
330.6
330.6
184.7
330.6
330.6
330.6
184.7
184.7
330.6
184.7
330.6
184.7
330.6
184.7
330.6
184.7
330.6
184.7
330.6
184.7
330.6
184.7
330.6
330.6
184.7
330.6
184.7
330.6
184.7
330.6
184.7
184.7
330.6
184.7
330.6
184.7
330.6
330.6
330.6
184.7
330.6
184.7
330.6
330.6
184.7
330.6
184.7
330.6
184.7
330.6
330.6
184.7
330.6
330.6
184.7
330.6
330.6
184.7
184.7
330.6
330.6
184.7
330.6
184.7
330.6
184.7
330.6
184.7
184.7
330.6
330.6
184.7
330.6
184.7
330.6
184.7
330.6
330.6
184.7
330.6
184.7
330.6
184.7
184.7
330.6
184.7
330.6
330.6
184.7
331.1
185.0
185.5
331.8
331.9
185.5
185.5
331.9
185.5
331.9
185.5
331.9
331.9
185.5
332.0
185.5
332.0
185.5
185.5
332.3
185.5
332.4
332.4
185.5
185.5
332.4
332.4
185.5
185.5
332.4
332.4
185.5
332.4
332.4
185.5
332.4
185.5
332.4
185.5
185.5
332.4
185.5
332.4
185.5
332.4
185.5
332.4
332.4
185.5
332.4
332.4
185.5
332.4
185.5
332.4
185.5
332.4
185.5
185.5
332.4
332.4
185.5
185.5
332.4
185.5
332.4
332.4
185.5
332.4
185.5
332.4
185.5
332.4
185.5
332.4
187.0
341.8
190.2
342.1
342.1
190.2
342.1
190.2
342.1
342.5
190.2
190.2
342.6
342.6
190.2
190.2
342.6
342.6
190.2
190.2
342.6
342.6
190.2
190.2
342.6
342.6
190.2
359.1
190.2
359.1
190.2
359.1
190.2
359.1
359.1
190.2
190.2
359.1
359.1
190.2
359.1
190.2
359.1
190.2
359.1
190.2
359.1
190.2
359.1
359.1
359.1
190.2
359.1
190.2
359.1
190.2
359.1
190.2
359.1
190.2
359.1
190.2
190.2
359.1
190.2
359.1
190.2
359.1
190.2
359.1
190.2
359.1
359.1
190.2
359.1
190.2
359.1
190.2
190.2
359.1
190.2
359.1
359.1
190.2
359.1
190.2
359.1
190.2
190.2
359.1
359.1
190.2
359.1
190.2
359.1
190.2
359.1
190.2
359.1
190.2
359.1
190.2
359.1
190.2
359.1
190.2
359.1
190.2
359.1
190.2
359.1
190.2
359.1
190.2
359.1
190.2
359.1
359.1
190.2
359.1
190.2
190.2
359.1
359.1
190.2
359.1
190.2
190.2
359.1
359.1
190.2
190.2
359.1
190.2
359.1
190.2
359.1
190.2
359.1
359.1
190.2
359.1
191.6
361.9
361.9
191.6
361.9
191.6
191.6
361.9
191.6
361.9
191.6
361.9
361.9
191.9
362.4
200.0
373.1
201.8
375.9
202.5
375.9
202.5
376.3
208.1
379.4
389.0
208.6
208.6
389.0
208.6
389.0
389.0
208.6
389.0
208.6
389.0
208.6
208.6
389.0
208.6
389.0
389.0
208.6
208.6
389.0
389.0
208.6
208.6
389.0
389.0
208.6
208.6
389.0
208.6
389.0
208.6
389.0
208.6
389.0
208.6
389.1
389.1
208.6
208.6
389.1
208.6
389.1
208.6
389.1
208.6
389.1
389.1
208.6
208.6
389.1
208.6
389.1
208.6
389.1
208.6
389.1
208.6
389.1
389.1
208.6
389.1
208.6
389.1
208.6
389.1
208.6
389.1
389.1
208.6
389.1
208.6
208.6
389.1
208.6
389.1
208.6
389.1
208.6
389.1
214.6
394.0
214.9
400.0
402.9
215.0
215.0
402.9
215.0
402.9
402.9
215.0
215.0
402.9
215.0
402.9
402.9
215.0
215.0
402.9
215.0
402.9
215.0
402.9
215.0
402.9
215.0
402.9
215.0
402.9
402.9
215.0
215.0
402.9
402.9
215.0
402.9
215.0
402.9
215.0
402.9
215.0
402.9
215.0
402.9
215.0
215.0
402.9
215.0
402.9
402.9
215.0
402.9
215.0
402.9
215.0
402.9
215.0
402.9
215.0
402.9
215.0
215.0
402.9
402.9
215.0
402.9
215.0
402.9
215.0
402.9
215.0
402.9
215.0
402.9
402.9
215.0
402.9
215.0
215.0
402.9
402.9
215.0
402.9
215.0
402.9
215.0
402.9
215.0
402.9
215.0
215.0
402.9
215.0
402.9
215.0
402.9
402.9
215.0
402.9
215.0
402.9
215.0
402.9
215.0
402.9
215.0
402.9
402.9
215.0
215.0
402.9
402.9
402.9
215.0
402.9
402.9
402.9
215.0
402.9
215.0
215.0
402.9
402.9
215.0
402.9
215.0
215.0
402.9
402.9
402.9
215.0
402.9
215.0
402.9
215.0
402.9
402.9
215.0
402.9
215.0
402.9
215.0
402.9
402.9
215.0
402.9
215.0
402.9
215.0
402.9
215.0
402.9
215.0
215.0
402.9
402.9
215.0
402.9
215.0
215.0
402.9
215.0
402.9
402.9
215.0
402.9
215.0
215.0
402.9
402.9
215.0
402.9
215.0
402.9
215.0
402.9
215.0
402.9
215.0
402.9
402.9
215.0
402.9
215.0
402.9
215.0
402.9
215.0
402.9
215.0
402.9
402.9
215.0
215.0
402.9
215.0
402.9
215.0
402.9
402.9
215.0
402.9
402.9
215.0
402.9
215.0
215.0
402.9
402.9
402.9
215.0
402.9
215.0
402.9
215.0
402.9
215.0
402.9
215.0
215.0
402.9
402.9
215.0
402.9
215.0
215.0
402.9
215.0
402.9
215.0
402.9
215.0
402.9
402.9
215.0
402.9
215.0
215.0
402.9
402.9
215.0
402.9
215.0
215.0
402.9
402.9
215.0
402.9
215.0
402.9
402.9
402.9
215.0
215.0
402.9
402.9
215.0
402.9
215.0
215.0
402.9
402.9
215.0
402.9
215.0
402.9
402.9
215.0
402.9
215.0
402.9
215.0
402.9
215.0
402.9
215.0
402.9
215.0
402.9
215.0
402.9
215.0
402.9
402.9
215.0
215.0
402.9
215.0
402.9
215.0
402.9
215.0
402.9
215.0
402.9
215.0
403.0
215.0
403.0
215.0
403.0
215.0
403.0
403.0
215.0
403.0
215.0
403.0
215.0
403.0
215.0
215.0
403.0
403.0
215.0
215.0
403.0
403.0
215.0
403.0
215.0
403.0
215.0
215.0
403.0
403.0
215.0
215.0
403.0
215.0
403.0
215.0
403.0
403.0
215.0
403.0
215.0
403.0
215.0
403.0
215.0
215.0
403.0
215.0
403.0
403.3
215.0
215.0
403.3
215.0
403.3
215.0
403.3
403.3
215.0
403.3
215.0
403.3
215.0
403.3
403.3
215.0
215.0
403.3
403.3
215.0
403.3
215.0
215.0
403.3
403.3
215.0
215.0
403.3
215.0
403.3
215.0
403.3
215.0
403.3
403.3
215.0
215.0
403.3
403.3
215.0
215.0
403.3
215.0
403.3
403.3
215.0
403.3
215.0
403.3
403.3
215.0
215.0
403.3
215.0
403.3
215.0
403.3
403.3
215.0
215.0
403.3
215.0
403.3
215.0
403.3
215.0
403.3
215.0
403.3
215.0
403.3
403.3
215.0
215.0
403.3
403.3
215.0
403.3
215.0
403.3
215.0
403.3
215.0
403.3
215.0
403.3
215.0
403.3
215.0
403.3
403.3
403.3
215.0
215.0
403.3
215.0
403.3
215.0
403.3
403.3
403.3
403.3
215.0
215.0
403.3
403.3
215.0
403.3
215.7
428.5
219.9
219.9
428.5
220.3
428.7
220.3
428.7
220.3
428.7
220.3
428.7
220.3
428.7
428.7
220.3
428.7
428.7
220.3
428.7
428.7
428.7
428.7
428.7
220.3
428.7
220.3
428.7
220.3
428.7
428.7
220.3
220.3
428.7
220.3
428.7
220.3
428.7
428.7
220.3
220.3
428.7
220.3
428.7
220.3
428.7
220.3
428.7
220.3
428.7
428.7
220.3
428.7
220.3
428.7
220.3
428.7
428.7
220.3
428.7
220.3
428.7
220.3
428.7
428.7
220.4
428.7
220.4
428.7
220.4
428.7
220.4
220.4
428.7
428.7
220.4
220.4
428.7
220.4
428.7
428.7
220.4
220.4
428.7
428.7
220.4
428.7
220.4
220.4
428.7
428.7
220.4
220.4
428.7
220.4
428.7
428.7
220.4
220.4
428.7
220.4
428.7
220.4
428.7
220.4
428.7
220.4
428.7
220.4
428.7
428.7
220.4
428.7
220.4
428.7
220.4
428.7
428.7
220.4
220.4
428.7
428.7
220.4
220.4
428.7
220.4
428.7
220.4
428.7
428.7
220.4
428.7
220.4
428.7
220.4
428.7
220.4
428.7
428.7
220.4
220.4
428.7
220.4
428.7
428.7
220.4
222.1
428.7
428.7
222.1
428.7
222.1
428.7
222.1
428.7
222.1
428.7
428.7
222.1
431.8
222.2
226.6
454.0
454.3
226.6
226.6
454.3
226.6
454.3
226.6
454.3
454.3
226.6
454.3
226.6
454.3
226.6
454.3
226.6
226.6
454.3
454.3
226.6
454.3
226.6
226.6
454.3
454.3
226.6
226.6
454.3
226.6
454.3
226.6
454.3
226.6
454.3
454.3
226.6
454.3
226.6
226.6
454.3
226.6
454.3
454.3
226.6
454.3
226.6
454.3
226.6
454.3
226.6
454.3
226.6
454.3
226.6
226.6
454.3
454.3
226.6
226.6
454.3
454.3
226.6
226.6
454.3
454.3
226.6
226.6
454.3
226.6
454.3
226.6
454.3
226.6
454.3
454.3
226.6
454.3
226.6
226.6
454.3
454.3
226.6
226.6
454.3
454.3
226.6
226.6
454.3
454.3
226.6
226.6
454.3
454.3
226.6
454.3
226.6
454.3
454.3
226.6
454.3
226.6
226.6
454.3
226.6
454.3
454.3
226.6
226.6
454.3
226.6
454.3
454.3
226.6
454.3
226.6
454.3
226.6
454.3
226.6
454.3
454.3
226.6
454.3
226.6
454.3
226.6
226.6
454.3
454.3
226.6
454.3
226.6
226.6
454.3
454.3
226.6
226.6
454.3
454.3
226.6
226.6
454.3
454.3
226.6
454.3
226.6
226.6
454.3
454.3
226.6
454.3
226.6
226.6
454.3
226.6
454.3
226.6
454.3
226.6
454.3
454.3
226.6
226.6
454.3
454.3
226.6
226.6
454.3
226.6
454.3
226.6
454.3
226.6
454.3
226.6
454.3
226.6
454.3
226.6
454.3
226.6
454.3
226.6
454.3
226.6
454.3
454.3
226.6
454.3
226.6
226.6
454.3
454.3
226.6
226.6
454.3
226.6
454.3
454.3
226.6
454.3
454.3
226.6
454.3
226.6
454.3
226.6
454.3
226.6
454.3
226.6
454.3
226.6
454.3
226.6
454.3
226.6
454.3
226.6
454.3
226.6
454.3
454.3
226.6
454.3
226.6
226.6
454.3
226.6
454.3
454.3
226.6
454.3
226.6
226.6
454.3
454.3
226.6
454.3
226.6
454.3
226.6
454.3
226.6
454.3
226.6
454.3
226.6
454.3
226.6
226.6
454.3
226.6
454.3
454.3
226.6
454.3
226.6
454.3
226.6
226.6
454.3
454.3
226.6
454.3
226.6
226.6
454.3
226.6
454.3
454.3
226.6
226.6
454.3
454.3
226.6
226.6
454.3
454.3
226.6
454.3
226.6
226.6
454.3
226.6
454.3
226.6
454.3
454.3
226.6
454.3
226.6
226.6
454.3
454.3
226.6
226.6
454.3
226.6
454.3
226.6
454.3
454.3
226.6
226.6
454.3
226.6
454.3
454.3
226.6
454.3
226.6
226.6
454.3
226.6
454.3
226.6
454.3
226.6
454.3
454.3
226.6
226.6
454.3
226.6
454.3
226.6
454.3
454.3
226.6
454.3
226.6
226.6
454.3
454.3
226.6
454.3
226.6
226.6
454.3
226.6
454.3
454.3
226.6
454.3
455.3
226.6
456.5
228.1
457.0
228.3
458.3
228.3
458.3
228.3
458.3
228.3
458.3
228.3
228.3
458.3
458.3
228.3
458.3
228.3
458.3
228.3
228.3
458.3
458.3
228.3
228.3
458.3
458.3
228.3
228.3
458.3
458.3
228.3
228.3
458.3
228.3
458.3
228.3
458.3
458.3
228.3
458.3
228.3
228.3
458.3
458.3
228.3
458.3
228.3
458.3
228.3
228.3
458.3
228.3
458.3
228.3
458.3
458.3
228.3
228.3
458.3
228.3
458.3
458.3
228.3
458.3
228.3
228.3
458.3
228.3
458.3
458.3
228.3
228.3
458.3
228.3
458.3
228.3
458.3
228.3
458.3
458.3
228.3
458.3
228.3
458.3
228.3
458.3
458.3
228.3
228.3
458.3
228.3
458.3
458.3
228.3
458.3
228.3
458.3
228.3
228.3
458.3
458.3
228.3
458.3
228.3
458.3
228.3
228.3
458.3
228.3
458.3
228.3
458.3
228.3
458.3
228.3
458.3
458.3
228.3
228.3
458.3
228.3
458.3
458.3
228.3
458.3
228.3
458.3
228.3
228.3
458.3
228.3
458.3
458.3
228.3
458.3
228.3
458.3
228.3
458.3
228.3
458.3
458.3
228.3
228.3
458.3
458.3
458.3
458.3
228.3
228.3
458.3
458.3
228.3
458.3
228.3
228.3
458.3
458.3
228.3
228.3
458.3
228.3
458.3
458.3
228.3
458.3
228.3
228.3
458.3
228.3
458.3
458.3
228.3
228.3
458.3
458.3
228.3
458.3
228.3
458.3
228.3
228.3
458.3
228.3
458.3
228.3
458.3
228.3
458.3
458.3
228.3
458.3
228.3
458.3
228.3
458.3
228.3
228.3
458.3
232.6
467.0
475.6
235.4
476.3
235.4
476.3
235.4
476.3
235.4
476.3
235.4
476.3
235.4
476.3
235.4
235.4
476.3
235.4
476.3
476.3
235.4
476.3
235.4
476.3
235.4
235.4
476.3
476.3
235.4
235.4
476.3
476.3
235.4
476.3
235.4
476.3
235.4
476.3
235.4
476.3
235.4
476.3
235.4
476.3
235.4
235.4
476.3
476.3
235.4
476.3
235.4
235.4
476.3
476.3
235.4
476.3
235.4
476.3
235.4
235.4
476.3
235.4
476.3
235.4
476.3
476.3
235.4
235.4
476.3
476.3
476.3
235.4
476.3
235.4
476.3
235.4
235.4
476.3
476.3
235.4
235.4
476.3
476.3
235.4
235.4
476.3
235.4
476.3
476.3
235.4
476.3
235.4
476.3
235.4
476.3
235.4
235.4
476.3
235.4
476.3
476.3
235.4
476.3
235.4
235.4
476.3
235.4
476.3
235.4
476.3
235.4
476.3
235.4
476.3
476.3
235.4
476.3
235.4
235.4
476.3
235.4
476.3
235.4
476.3
235.4
476.3
476.3
235.4
476.3
235.4
235.4
476.3
476.3
235.4
476.3
235.4
239.7
478.4
481.3
249.7
484.3
253.7
484.3
257.3
258.9
484.3
265.8
490.3
490.3
265.8
267.6
494.7
275.2
506.6
276.0
511.0
511.4
276.1
511.4
276.1
276.1
511.4
276.1
511.4
276.1
511.4
511.4
276.1
511.4
276.1
511.4
276.1
511.4
276.1
511.4
276.1
511.4
276.1
511.4
276.1
511.4
276.1
276.1
512.2
536.8
283.8
541.6
284.7
541.6
284.7
541.6
284.9
284.9
541.6
284.9
284.9
541.6
284.9
541.6
284.9
541.6
284.9
284.9
541.6
284.9
541.6
541.6
284.9
541.6
284.9
541.6
284.9
541.6
284.9
541.6
284.9
284.9
541.6
541.6
284.9
541.6
284.9
541.6
541.6
284.9
284.9
541.6
284.9
541.6
284.9
541.6
541.6
284.9
284.9
541.7
541.7
285.0
285.0
541.7
285.0
541.7
285.0
541.7
285.0
541.7
541.7
285.0
285.0
541.7
541.7
285.0
285.0
541.7
285.0
541.7
285.0
541.7
541.7
285.0
541.7
541.7
285.0
541.7
541.7
285.0
541.7
541.7
285.0
541.7
541.7
285.0
541.7
285.0
541.7
285.0
285.0
541.7
541.7
285.0
285.0
541.7
541.7
285.0
541.7
285.0
541.7
285.0
541.7
285.0
541.7
285.0
285.0
541.7
285.0
541.7
541.7
285.0
285.0
541.7
285.0
541.7
285.0
541.7
541.7
541.7
285.0
285.0
285.0
541.7
285.0
541.7
285.0
541.7
541.7
285.0
285.0
541.7
285.0
541.7
541.7
285.0
541.7
285.0
541.7
285.0
541.7
541.7
285.0
285.0
541.7
285.0
541.7
285.0
541.7
541.7
285.0
285.0
541.7
285.0
541.7
285.0
541.7
541.7
285.0
285.0
541.7
541.7
285.0
285.1
553.8
285.2
553.8
285.2
555.3
555.3
285.2
555.3
555.3
285.2
555.3
285.2
285.2
555.3
555.3
555.3
285.2
285.2
555.3
285.2
555.3
285.2
555.3
555.3
285.2
555.3
285.2
555.3
285.2
285.2
555.3
285.2
555.3
285.2
555.3
285.2
555.3
285.2
555.3
285.2
555.3
555.3
285.2
285.2
555.3
285.2
555.3
555.3
285.2
285.2
555.3
285.2
555.3
555.3
285.2
555.3
285.2
555.3
285.2
555.3
285.2
555.3
555.3
285.2
555.3
285.2
285.2
555.3
555.3
285.2
555.3
285.2
555.3
285.2
555.3
285.2
285.2
555.3
285.2
555.3
285.2
555.3
285.2
555.3
285.2
555.3
285.2
555.3
555.3
285.2
555.3
285.2
555.3
285.2
555.3
555.3
285.2
555.3
285.2
555.3
555.3
285.2
555.3
285.2
285.2
555.3
285.2
555.3
555.3
285.2
555.3
555.3
285.2
555.3
285.2
285.2
555.3
555.3
285.2
285.2
555.3
555.3
285.2
555.3
285.2
285.2
555.3
555.3
285.2
555.3
285.2
285.2
555.3
285.2
555.3
285.2
555.3
285.2
555.3
285.2
555.3
555.3
285.2
555.3
285.2
555.3
285.2
555.3
285.2
555.3
285.2
285.2
555.3
285.2
555.3
285.2
555.3
285.2
555.3
555.3
285.2
555.3
285.2
555.3
285.2
555.3
555.3
285.2
555.3
555.3
285.2
555.3
285.2
285.2
555.3
555.3
285.2
285.2
555.3
285.2
555.3
285.2
555.3
285.2
555.3
555.3
285.2
285.2
555.3
285.2
555.3
285.2
555.3
285.2
555.3
285.2
555.3
555.3
285.2
555.3
285.2
555.3
285.2
285.2
555.3
555.3
285.2
285.2
555.3
285.2
555.3
555.3
285.2
555.3
285.2
285.2
555.3
285.2
555.3
555.3
285.2
285.2
555.3
285.2
555.3
285.2
555.3
555.3
285.2
285.2
555.3
555.3
285.2
285.2
555.3
285.2
555.3
555.3
555.3
285.2
555.3
285.2
285.2
555.3
555.3
285.2
555.3
285.2
555.3
285.2
555.3
285.2
555.3
285.2
285.2
555.3
285.2
555.3
555.3
285.2
555.3
285.2
285.3
555.5
290.7
557.6
560.0
297.5
